pmid,analytic_method,experiment_name,biomarker_id,biomarker_long_name,biomarker_short_name,original_name,original_value,association_name,association_value,association_unit,X95..CI,se,association_p_value_unit...15,association_p_value,association_p_value_qualifier,association_p_value_unit...18,association_n_value...analysis_n_value.in.Analytic_Methods_Table.,concept_id,concept_id_description
36737450,36737450.1.1,Nightingale,NA,IDL Particle concentration,IDL-P,Beta Coefficient,-0.1810993,NA,0.83435253,NA,"(0.73, 0.96)",0.06925733,NA,0.00892601,NA,NA,118023,C22,Liver Cancer
36737450,36737450.1.1,Nightingale,NA,Small HDL Cholesterol,S-HDL-FC,Beta Coefficient,-0.1540365,NA,0.85724075,NA,"(0.76, 0.96)",0.05892372,NA,0.00894451,NA,NA,63773,C56,Ovarian Cancer
36737450,36737450.1.1,Nightingale,NA,Small HDL Cholesterol ratio,S-HDL-C,Beta Coefficient,-0.1289983,NA,0.87897543,NA,"(0.8, 0.97)",0.04935981,NA,0.00896389,NA,NA,63743,C54,Endometrial Cancer
36737450,36737450.1.1,Nightingale,NA,Small HDL Cholesterol,S-HDL-L,Beta Coefficient,-0.1403311,NA,0.86907047,NA,"(0.78, 0.97)",0.05374029,NA,0.00902034,NA,NA,117875,C64,Kidney Cancer
36737450,36737450.1.1,Nightingale,NA,Very small VLDL ratio,XS-VLDL-PL,Beta Coefficient,0.15971426,NA,1.1731756,NA,"(1.04, 1.32)",0.06121923,NA,0.00908363,NA,NA,117945,C90,Multiple Myeloma
36737450,36737450.1.1,Nightingale,NA,Very Large HDL Cholesterol,XL-HDL-P,Beta Coefficient,-0.169589,NA,0.84401163,NA,"(0.74, 0.96)",0.0650109,NA,0.0090907,NA,NA,117640,C64,Kidney Cancer
36737450,36737450.1.1,Nightingale,NA,Large LDL Cholesterol,L-LDL-C,Beta Coefficient,-0.2824348,NA,0.75394583,NA,"(0.61, 0.93)",0.10838053,NA,0.00916186,NA,NA,118007,C17,Small Intestine Cancer
36737450,36737450.1.1,Nightingale,NA,Very Large HDL Cholesterol,XL-HDL-CE,Beta Coefficient,-0.1683543,NA,0.84505439,NA,"(0.74, 0.96)",0.06462821,NA,0.00918834,NA,NA,117746,C64,Kidney Cancer
36737450,36737450.1.1,Nightingale,NA,ApoB,ApoB,Beta Coefficient,-0.0771527,NA,0.92574848,NA,"(0.87, 0.98)",0.02962453,NA,0.00920483,NA,NA,117715,C18,Colon Cancer
36737450,36737450.1.1,Nightingale,NA,LDL Particle concentration,LDL-P,Beta Coefficient,-0.1400673,NA,0.86929973,NA,"(0.78, 0.97)",0.0538225,NA,0.00925757,NA,NA,117911,C64,Kidney Cancer
36737450,36737450.1.1,Nightingale,NA,ApoB,ApoB,Beta Coefficient,-0.136308,NA,0.87257384,NA,"(0.79, 0.97)",0.05250884,NA,0.0094342,NA,NA,117912,C64,Kidney Cancer
36737450,36737450.1.1,Nightingale,NA,Acetone,Acetone,Beta Coefficient,0.07357092,NA,1.07634487,NA,"(1.02, 1.14)",0.02838533,NA,0.00954574,NA,NA,115877,C18,Colon Cancer
36737450,36737450.1.1,Nightingale,NA,Medium HDL Cholesterol ratio,M-HDL-C,Beta Coefficient,-0.0770528,NA,0.92584101,NA,"(0.87, 0.98)",0.02978128,NA,0.00967348,NA,NA,117714,C18,Colon Cancer
36737450,36737450.1.1,Nightingale,NA,Large HDL Cholesterol,L-HDL-FC,Beta Coefficient,-0.1691625,NA,0.84437169,NA,"(0.74, 0.96)",0.06577197,NA,0.01011263,NA,NA,117879,C64,Kidney Cancer
36737450,36737450.1.1,Nightingale,NA,Very small VLDL Cholesteryl Esters,XS-VLDL-CE,Beta Coefficient,-0.133965,NA,0.87462065,NA,"(0.79, 0.97)",0.05209307,NA,0.01012158,NA,NA,63744,C54,Endometrial Cancer
36737450,36737450.1.1,Nightingale,NA,LDL Cholesteryl Esters,LDL-CE,Beta Coefficient,-0.0756115,NA,0.92717635,NA,"(0.88, 0.98)",0.02948484,NA,0.01033486,NA,NA,117714,C18,Colon Cancer
36737450,36737450.1.1,Nightingale,NA,Omega-6/Omega-3 ratio,Omega-6/Omega-3,Beta Coefficient,0.05463207,NA,1.05615196,NA,"(1.01, 1.1)",0.02132996,NA,0.01042862,NA,NA,61966,C50,Breast Cancer
36737450,36737450.1.1,Nightingale,NA,Tyrosine,Tyr,Beta Coefficient,0.12721082,NA,1.13565642,NA,"(1.03, 1.25)",0.04967412,NA,0.01043991,NA,NA,63596,C54,Endometrial Cancer
36737450,36737450.1.1,Nightingale,NA,Large VLDL Phosphoglyceride,L-VLDL-PL,Beta Coefficient,0.12595611,NA,1.13423238,NA,"(1.03, 1.25)",0.04919538,NA,0.01045746,NA,NA,63738,C54,Endometrial Cancer
36737450,36737450.1.1,Nightingale,NA,Tyrosine,Tyr,Beta Coefficient,0.22920759,NA,1.25760308,NA,"(1.06, 1.5)",0.0895593,NA,0.01048884,NA,NA,117730,C73,Thyroid Cancer
36737450,36737450.1.1,Nightingale,NA,Alanine,Alanine,Beta Coefficient,0.16675968,NA,1.1814703,NA,"(1.04, 1.34)",0.06517396,NA,0.01050686,NA,NA,117988,C22,Liver Cancer
36737450,36737450.1.1,Nightingale,NA,LDL,LDL-L,Beta Coefficient,-0.0748617,NA,0.9278718,NA,"(0.88, 0.98)",0.02932252,NA,0.0106786,NA,NA,117714,C18,Colon Cancer
36737450,36737450.1.1,Nightingale,NA,Very large VLDL Free Cholesterol,XL-VLDL-FC,Beta Coefficient,0.12416261,NA,1.13219996,NA,"(1.03, 1.25)",0.04866991,NA,0.01073784,NA,NA,63734,C54,Endometrial Cancer
36737450,36737450.1.1,Nightingale,NA,Omega-3  ratio,Omega-3,Beta Coefficient,-0.1734634,NA,0.84074788,NA,"(0.74, 0.96)",0.06811688,NA,0.01087918,NA,NA,117723,C22,Liver Cancer
36737450,36737450.1.1,Nightingale,NA,Very small VLDL ratio,XS-VLDL-TG,Beta Coefficient,0.13398334,NA,1.14337378,NA,"(1.03, 1.27)",0.05267613,NA,0.01097385,NA,NA,117856,C64,Kidney Cancer
36737450,36737450.1.1,Nightingale,NA,Large VLDL ratio,L-VLDL-TG,Beta Coefficient,0.28353923,NA,1.32782097,NA,"(1.07, 1.65)",0.11171625,NA,0.01114783,NA,NA,116909,C17,Small Intestine Cancer
36737450,36737450.1.1,Nightingale,NA,LDL Particle concentration,LDL-P,Beta Coefficient,-0.0760339,NA,0.92678477,NA,"(0.87, 0.98)",0.03001928,NA,0.01131438,NA,NA,117714,C18,Colon Cancer
36737450,36737450.1.1,Nightingale,NA,Very small VLDL Cholesterol,XS-VLDL-C,Beta Coefficient,-0.2952654,NA,0.744334,NA,"(0.59, 0.94)",0.11661003,NA,0.01133895,NA,NA,118015,C17,Small Intestine Cancer
36737450,36737450.1.1,Nightingale,NA,Medium VLDL,M-VLDL-L,Beta Coefficient,-0.1750394,NA,0.83942392,NA,"(0.73, 0.96)",0.06914598,NA,0.01135928,NA,NA,118010,C22,Liver Cancer
36737450,36737450.1.1,Nightingale,NA,Docosahexaenoic Acid,DHA,Beta Coefficient,-0.1840566,NA,0.83188868,NA,"(0.72, 0.96)",0.07272616,NA,0.0113797,NA,NA,117685,C22,Liver Cancer
36737450,36737450.1.1,Nightingale,NA,NA Particle concentration,Total-P,Beta Coefficient,-0.1686356,NA,0.84481671,NA,"(0.74, 0.96)",0.06674993,NA,0.01152452,NA,NA,117941,C90,Multiple Myeloma
36737450,36737450.1.1,Nightingale,NA,IDL Cholesterol,IDL-C,Beta Coefficient,-0.2763461,NA,0.75855032,NA,"(0.61, 0.94)",0.10942708,NA,0.01155697,NA,NA,118024,C17,Small Intestine Cancer
36737450,36737450.1.1,Nightingale,NA,Medium HDL Cholesterol ratio,M-HDL-FC,Beta Coefficient,-0.1766419,NA,0.83807987,NA,"(0.73, 0.96)",0.06996211,NA,0.0115757,NA,NA,118014,C22,Liver Cancer
36737450,36737450.1.1,Nightingale,NA,Large LDL Cholesterol ratio,L-LDL-CE,Beta Coefficient,-0.1275007,NA,0.88029279,NA,"(0.8, 0.97)",0.05054323,NA,0.01164884,NA,NA,63712,C54,Endometrial Cancer
36737450,36737450.1.1,Nightingale,NA,Medium LDL Cholesterol,M-LDL-FC,Beta Coefficient,-0.136064,NA,0.87278674,NA,"(0.79, 0.97)",0.05396651,NA,0.01169328,NA,NA,117989,C15,Esophageal Cancer
36737450,36737450.1.1,Nightingale,NA,LDL Phosphoglyceride,LDL-PL,Beta Coefficient,-0.0743757,NA,0.92832289,NA,"(0.88, 0.98)",0.02958726,NA,0.01194473,NA,NA,117718,C18,Colon Cancer
36737450,36737450.1.1,Nightingale,NA,Small HDL Cholesterol,S-HDL-FC,Beta Coefficient,-0.1619752,NA,0.85046227,NA,"(0.75, 0.96)",0.06446004,NA,0.0119777,NA,NA,117922,C90,Multiple Myeloma
36737450,36737450.1.1,Nightingale,NA,Medium LDL Cholesterol,M-LDL-FC,Beta Coefficient,-0.1312624,NA,0.87698761,NA,"(0.79, 0.97)",0.05223781,NA,0.01197821,NA,NA,63746,C54,Endometrial Cancer
36737450,36737450.1.1,Nightingale,NA,Medium HDL Cholesterol,M-HDL-C,Beta Coefficient,-0.1906841,NA,0.8263936,NA,"(0.71, 0.96)",0.07589437,NA,0.01198813,NA,NA,118000,C22,Liver Cancer
36737450,36737450.1.1,Nightingale,NA,Large LDL Cholesterol,L-LDL-P,Beta Coefficient,-0.1351269,NA,0.87360508,NA,"(0.79, 0.97)",0.05388131,NA,0.01214643,NA,NA,117910,C64,Kidney Cancer
36737450,36737450.1.1,Nightingale,NA,Large LDL Cholesterol ratio,L-LDL-FC,Beta Coefficient,0.05154444,NA,1.05289598,NA,"(1.01, 1.1)",0.02057937,NA,0.0122567,NA,NA,53333,C61,Prostate Cancer
36737450,36737450.1.1,Nightingale,NA,Medium LDL Cholesterol ratio,M-LDL-FC,Beta Coefficient,-0.2402804,NA,0.78640731,NA,"(0.65, 0.95)",0.09614702,NA,0.01245113,NA,NA,117845,C17,Small Intestine Cancer
36737450,36737450.1.1,Nightingale,NA,HDL particle size,HDL particle size,Beta Coefficient,-0.1580465,NA,0.85381006,NA,"(0.75, 0.97)",0.06333251,NA,0.01257784,NA,NA,117926,C64,Kidney Cancer
36737450,36737450.1.1,Nightingale,NA,Medium VLDL ratio,M-VLDL-FC,Beta Coefficient,-0.1499652,NA,0.86073795,NA,"(0.77, 0.97)",0.06010753,NA,0.01259755,NA,NA,117979,C22,Liver Cancer
36737450,36737450.1.1,Nightingale,NA,Small VLDL ratio,S-VLDL-FC,Beta Coefficient,0.05073739,NA,1.05204658,NA,"(1.01, 1.09)",0.02035767,NA,0.01269195,NA,NA,53514,C61,Prostate Cancer
36737450,36737450.1.1,Nightingale,NA,3-Hydroxybutyrate,3-Hydroxybutyrate,Beta Coefficient,0.12865844,NA,1.1373016,NA,"(1.03, 1.26)",0.05171892,NA,0.01285912,NA,NA,112196,C15,Esophageal Cancer
36737450,36737450.1.1,Nightingale,NA,Very Large HDL Cholesterol ratio,XL-HDL-PL,Beta Coefficient,-0.1118833,NA,0.8941486,NA,"(0.82, 0.98)",0.04504427,NA,0.01299698,NA,NA,63565,C54,Endometrial Cancer
36737450,36737450.1.1,Nightingale,NA,Extremely large VLDL ratio,XXL-VLDL-FC,Beta Coefficient,-0.1470298,NA,0.86326829,NA,"(0.77, 0.97)",0.05924606,NA,0.01307647,NA,NA,110344,C15,Esophageal Cancer
36737450,36737450.1.1,Nightingale,NA,Medium LDL Cholesterol ratio,M-LDL-TG,Beta Coefficient,0.12328806,NA,1.13121022,NA,"(1.03, 1.25)",0.04969199,NA,0.01309979,NA,NA,63550,C54,Endometrial Cancer
36737450,36737450.1.1,Nightingale,NA,LDL Free Cholesterol,LDL-FC,Beta Coefficient,-0.1313263,NA,0.87693158,NA,"(0.79, 0.97)",0.05298677,NA,0.01319458,NA,NA,117988,C15,Esophageal Cancer
36737450,36737450.1.1,Nightingale,NA,IDL Particle concentration,IDL-P,Beta Coefficient,-0.1333439,NA,0.87516411,NA,"(0.79, 0.97)",0.05384475,NA,0.0132696,NA,NA,117922,C64,Kidney Cancer
36737450,36737450.1.1,Nightingale,NA,Medium LDL Cholesterol,M-LDL-PL,Beta Coefficient,-0.131919,NA,0.87641195,NA,"(0.79, 0.97)",0.05327081,NA,0.01327203,NA,NA,117915,C64,Kidney Cancer
36737450,36737450.1.1,Nightingale,NA,Large VLDL,L-VLDL-L,Beta Coefficient,0.12393988,NA,1.13194781,NA,"(1.03, 1.25)",0.0500515,NA,0.01327717,NA,NA,63736,C54,Endometrial Cancer
36737450,36737450.1.1,Nightingale,NA,Large LDL Cholesterol,L-LDL-L,Beta Coefficient,-0.2677159,NA,0.76512508,NA,"(0.62, 0.95)",0.10813615,NA,0.0132964,NA,NA,118010,C17,Small Intestine Cancer
36737450,36737450.1.1,Nightingale,NA,Medium HDL Cholesterol ratio,M-HDL-C,Beta Coefficient,-0.1267971,NA,0.88091236,NA,"(0.8, 0.97)",0.05127999,NA,0.01341179,NA,NA,117911,C64,Kidney Cancer
36737450,36737450.1.1,Nightingale,NA,IDL,IDL-L,Beta Coefficient,-0.2709898,NA,0.76262429,NA,"(0.61, 0.95)",0.10981719,NA,0.01360054,NA,NA,118022,C17,Small Intestine Cancer
36737450,36737450.1.1,Nightingale,NA,Omega-3,Omega-3,Beta Coefficient,-0.0535736,NA,0.94783622,NA,"(0.91, 0.99)",0.02171716,NA,0.01362975,NA,NA,62221,C50,Breast Cancer
36737450,36737450.1.1,Nightingale,NA,Large LDL Cholesterol,L-LDL-CE,Beta Coefficient,-0.2711712,NA,0.76248592,NA,"(0.61, 0.95)",0.10996745,NA,0.01366608,NA,NA,118004,C17,Small Intestine Cancer
36737450,36737450.1.1,Nightingale,NA,Small LDL Cholesterol,S-LDL-FC,Beta Coefficient,-0.1263554,NA,0.88130157,NA,"(0.8, 0.97)",0.05126792,NA,0.01371626,NA,NA,63750,C54,Endometrial Cancer
36737450,36737450.1.1,Nightingale,NA,Large LDL Cholesterol,L-LDL-PL,Beta Coefficient,-0.2747468,NA,0.75976444,NA,"(0.61, 0.95)",0.11150679,NA,0.01374164,NA,NA,118017,C17,Small Intestine Cancer
36737450,36737450.1.1,Nightingale,NA,Very Large HDL Cholesterol,XL-HDL-C,Beta Coefficient,-0.1567526,NA,0.85491552,NA,"(0.75, 0.97)",0.06365906,NA,0.01380195,NA,NA,117688,C64,Kidney Cancer
36737450,36737450.1.1,Nightingale,NA,LDL,LDL-L,Beta Coefficient,-0.1276176,NA,0.88018994,NA,"(0.8, 0.97)",0.0518406,NA,0.01382688,NA,NA,63743,C54,Endometrial Cancer
36737450,36737450.1.1,Nightingale,NA,LDL Cholesterol,LDL-C,Beta Coefficient,-0.2627027,NA,0.76897049,NA,"(0.62, 0.95)",0.10679869,NA,0.01390171,NA,NA,118015,C17,Small Intestine Cancer
36737450,36737450.1.1,Nightingale,NA,Small HDL Cholesterol ratio,S-HDL-C,Beta Coefficient,-0.2466131,NA,0.78144297,NA,"(0.64, 0.95)",0.10036842,NA,0.0140072,NA,NA,118005,C17,Small Intestine Cancer
36737450,36737450.1.1,Nightingale,NA,Small HDL Cholesterol,S-HDL-PL,Beta Coefficient,-0.1332988,NA,0.87520355,NA,"(0.79, 0.97)",0.05434433,NA,0.01417272,NA,NA,117870,C64,Kidney Cancer
36737450,36737450.1.1,Nightingale,NA,Large VLDL Triglyceride,L-VLDL-TG,Beta Coefficient,0.11946764,NA,1.12689678,NA,"(1.02, 1.24)",0.0487854,NA,0.0143317,NA,NA,63719,C54,Endometrial Cancer
36737450,36737450.1.1,Nightingale,NA,Acetoacetate,Acetoacetate,Beta Coefficient,0.12261836,NA,1.13045291,NA,"(1.02, 1.25)",0.05007242,NA,0.0143325,NA,NA,114330,C15,Esophageal Cancer
36737450,36737450.1.1,Nightingale,NA,NA Cholesteryl Esters,Total-CE,Beta Coefficient,-0.2630518,NA,0.76870206,NA,"(0.62, 0.95)",0.10743003,NA,0.01434176,NA,NA,118014,C17,Small Intestine Cancer
36737450,36737450.1.1,Nightingale,NA,Glutamine,Gln,Beta Coefficient,-0.128115,NA,0.87975218,NA,"(0.79, 0.97)",0.05238827,NA,0.01446552,NA,NA,117563,C64,Kidney Cancer
36737450,36737450.1.1,Nightingale,NA,Phenylalanine,Phenylalanine,Beta Coefficient,0.22157736,NA,1.24804379,NA,"(1.04, 1.49)",0.09067932,NA,0.01454448,NA,NA,117752,C73,Thyroid Cancer
36737450,36737450.1.1,Nightingale,NA,Small HDL Cholesterol,S-HDL-PL,Beta Coefficient,-0.1416962,NA,0.86788489,NA,"(0.77, 0.97)",0.05799417,NA,0.01455431,NA,NA,63787,C56,Ovarian Cancer
36737450,36737450.1.1,Nightingale,NA,Large LDL Cholesterol ratio,L-LDL-C,Beta Coefficient,-0.2256284,NA,0.79801456,NA,"(0.67, 0.96)",0.09237925,NA,0.01458938,NA,NA,117560,C73,Thyroid Cancer
36737450,36737450.1.1,Nightingale,NA,Small VLDL ratio,S-VLDL-PL,Beta Coefficient,0.04951531,NA,1.05076168,NA,"(1.01, 1.09)",0.0202813,NA,0.01462933,NA,NA,53512,C61,Prostate Cancer
36737450,36737450.1.1,Nightingale,NA,Medium LDL Cholesterol,M-LDL-FC,Beta Coefficient,-0.273052,NA,0.76105319,NA,"(0.61, 0.95)",0.1119774,NA,0.01475013,NA,NA,118019,C17,Small Intestine Cancer
36737450,36737450.1.1,Nightingale,NA,Medium LDL Cholesterol ratio,M-LDL-TG,Beta Coefficient,0.04952451,NA,1.05077135,NA,"(1.01, 1.09)",0.02031842,NA,0.01479253,NA,NA,62195,C50,Breast Cancer
36737450,36737450.1.1,Nightingale,NA,Medium VLDL Cholesteryl Esters,M-VLDL-CE,Beta Coefficient,-0.126206,NA,0.88143327,NA,"(0.8, 0.98)",0.05181105,NA,0.01485523,NA,NA,63747,C54,Endometrial Cancer
36737450,36737450.1.1,Nightingale,NA,LDL Cholesteryl Esters,LDL-CE,Beta Coefficient,-0.1267572,NA,0.88094755,NA,"(0.8, 0.98)",0.05212049,NA,0.01501558,NA,NA,63743,C54,Endometrial Cancer
36737450,36737450.1.1,Nightingale,NA,NA Cholesterol,Total-C,Beta Coefficient,-0.2598733,NA,0.77114927,NA,"(0.63, 0.95)",0.10688534,NA,0.01504359,NA,NA,118012,C17,Small Intestine Cancer
36737450,36737450.1.1,Nightingale,NA,Monounsaturated Fatty Acid ratio,MUFA,Beta Coefficient,0.13017252,NA,1.13902487,NA,"(1.03, 1.27)",0.05354301,NA,0.01504987,NA,NA,117850,C64,Kidney Cancer
36737450,36737450.1.1,Nightingale,NA,Very large VLDL ratio,XL-VLDL-C,Beta Coefficient,-0.0509067,NA,0.95036729,NA,"(0.91, 0.99)",0.02097318,NA,0.01521458,NA,NA,61090,C50,Breast Cancer
36737450,36737450.1.1,Nightingale,NA,Very large VLDL ratio,XL-VLDL-TG,Beta Coefficient,0.08045716,NA,1.08378242,NA,"(1.02, 1.16)",0.03318456,NA,0.01532796,NA,NA,116368,C18,Colon Cancer
36737450,36737450.1.1,Nightingale,NA,Acetate,Acetate,Beta Coefficient,-0.0516165,NA,0.94969297,NA,"(0.91, 0.99)",0.02128976,NA,0.01533046,NA,NA,61730,C50,Breast Cancer
36737450,36737450.1.1,Nightingale,NA,Polyunsaturated Fatty Acid,PUFA,Beta Coefficient,-0.0743658,NA,0.92833207,NA,"(0.87, 0.99)",0.03070867,NA,0.01545004,NA,NA,117630,C18,Colon Cancer
36737450,36737450.1.1,Nightingale,NA,HDL particle size,HDL particle size,Beta Coefficient,0.17469939,NA,1.19088817,NA,"(1.03, 1.37)",0.07217872,NA,0.01550462,NA,NA,118027,C22,Liver Cancer
36737450,36737450.1.1,Nightingale,NA,Small HDL Cholesterol ratio,S-HDL-FC,Beta Coefficient,-0.0760006,NA,0.92681563,NA,"(0.87, 0.99)",0.03142564,NA,0.01558775,NA,NA,117517,C18,Colon Cancer
36737450,36737450.1.1,Nightingale,NA,HDL Particle concentration,HDL-P,Beta Coefficient,-0.1628136,NA,0.84974959,NA,"(0.74, 0.97)",0.06735791,NA,0.01564295,NA,NA,117939,C90,Multiple Myeloma
36737450,36737450.1.1,Nightingale,NA,Small LDL Cholesterol,S-LDL-FC,Beta Coefficient,-0.125492,NA,0.88206284,NA,"(0.8, 0.98)",0.05192183,NA,0.01565158,NA,NA,117922,C64,Kidney Cancer
36737450,36737450.1.1,Nightingale,NA,Large LDL Cholesterol ratio,L-LDL-FC,Beta Coefficient,-0.1161935,NA,0.89030297,NA,"(0.81, 0.98)",0.04815296,NA,0.01582149,NA,NA,117692,C64,Kidney Cancer
36737450,36737450.1.1,Nightingale,NA,Small HDL Cholesterol,S-HDL-L,Beta Coefficient,-0.1507851,NA,0.86003251,NA,"(0.76, 0.97)",0.06253511,NA,0.01589983,NA,NA,117934,C90,Multiple Myeloma
36737450,36737450.1.1,Nightingale,NA,Alanine,Alanine,Beta Coefficient,0.2232341,NA,1.2501132,NA,"(1.04, 1.5)",0.09260315,NA,0.01592397,NA,NA,117952,C73,Thyroid Cancer
36737450,36737450.1.1,Nightingale,NA,Glycine,Glycine,Beta Coefficient,-0.1983483,NA,0.82008415,NA,"(0.7, 0.96)",0.08233984,NA,0.01600075,NA,NA,117008,C22,Liver Cancer
36737450,36737450.1.1,Nightingale,NA,Very large VLDL ratio,XL-VLDL-CE,Beta Coefficient,-0.0503423,NA,0.95090384,NA,"(0.91, 0.99)",0.02092185,NA,0.01611905,NA,NA,61021,C50,Breast Cancer
36737450,36737450.1.1,Nightingale,NA,Large LDL Cholesterol,L-LDL-FC,Beta Coefficient,-0.1290361,NA,0.87894226,NA,"(0.79, 0.98)",0.05363062,NA,0.01612761,NA,NA,117984,C15,Esophageal Cancer
36737450,36737450.1.1,Nightingale,NA,Medium HDL Cholesterol ratio,M-HDL-FC,Beta Coefficient,-0.0770701,NA,0.92582497,NA,"(0.87, 0.99)",0.0320986,NA,0.01634847,NA,NA,117716,C18,Colon Cancer
36737450,36737450.1.1,Nightingale,NA,Triglyceride/Phosphoglyceride,TG/PG,Beta Coefficient,0.07487137,NA,1.07774551,NA,"(1.01, 1.15)",0.03123267,NA,0.0165203,NA,NA,117647,C18,Colon Cancer
36737450,36737450.1.1,Nightingale,NA,Medium HDL Cholesterol ratio,M-HDL-CE,Beta Coefficient,-0.0701615,NA,0.93224329,NA,"(0.88, 0.99)",0.02928388,NA,0.0165793,NA,NA,117699,C18,Colon Cancer
36737450,36737450.1.1,Nightingale,NA,Large LDL Cholesterol ratio,L-LDL-C,Beta Coefficient,0.04977253,NA,1.05103199,NA,"(1.01, 1.09)",0.02078449,NA,0.01663418,NA,NA,53178,C61,Prostate Cancer
36737450,36737450.1.1,Nightingale,NA,Large HDL Cholesterol ratio,L-HDL-FC,Beta Coefficient,-0.0687976,NA,0.93351564,NA,"(0.88, 0.99)",0.02877388,NA,0.01680381,NA,NA,116691,C18,Colon Cancer
36737450,36737450.1.1,Nightingale,NA,Large LDL Cholesterol,L-LDL-P,Beta Coefficient,-0.2800047,NA,0.75578015,NA,"(0.6, 0.95)",0.11716492,NA,0.01685597,NA,NA,118013,C17,Small Intestine Cancer
36737450,36737450.1.1,Nightingale,NA,Extremely large VLDL Cholesteryl Esters,XXL-VLDL-CE,Beta Coefficient,0.12487627,NA,1.13300825,NA,"(1.02, 1.26)",0.05230511,NA,0.01696533,NA,NA,117924,C15,Esophageal Cancer
36737450,36737450.1.1,Nightingale,NA,Small LDL Cholesterol,S-LDL-L,Beta Coefficient,-0.1259395,NA,0.88166822,NA,"(0.79, 0.98)",0.0528162,NA,0.01710303,NA,NA,117916,C64,Kidney Cancer
36737450,36737450.1.1,Nightingale,NA,Omega-6,Omega-6,Beta Coefficient,-0.126372,NA,0.88128692,NA,"(0.79, 0.98)",0.05302025,NA,0.01715041,NA,NA,63691,C54,Endometrial Cancer
36737450,36737450.1.1,Nightingale,NA,Extremely large VLDL ratio,XXL-VLDL-CE,Beta Coefficient,0.15470667,NA,1.1673155,NA,"(1.03, 1.33)",0.06493089,NA,0.01718919,NA,NA,110710,C90,Multiple Myeloma
36737450,36737450.1.1,Nightingale,NA,Large LDL Cholesterol,L-LDL-CE,Beta Coefficient,-0.1458466,NA,0.86429024,NA,"(0.77, 0.97)",0.06123055,NA,0.01722235,NA,NA,117960,C90,Multiple Myeloma
36737450,36737450.1.1,Nightingale,NA,Omega-6  ratio,Omega-6,Beta Coefficient,-0.0491111,NA,0.95207533,NA,"(0.91, 0.99)",0.02061881,NA,0.01722546,NA,NA,62345,C50,Breast Cancer
36737450,36737450.1.1,Nightingale,NA,LDL particle size,LDL particle size,Beta Coefficient,-0.2281645,NA,0.79599329,NA,"(0.66, 0.96)",0.09580051,NA,0.01723467,NA,NA,117981,C73,Thyroid Cancer
36737450,36737450.1.1,Nightingale,NA,Large VLDL ratio,L-VLDL-TG,Beta Coefficient,-0.1628426,NA,0.84972492,NA,"(0.74, 0.97)",0.06839945,NA,0.01727701,NA,NA,116908,C22,Liver Cancer
36737450,36737450.1.1,Nightingale,NA,Linoleic Acid,LA,Beta Coefficient,-0.1234305,NA,0.88388309,NA,"(0.8, 0.98)",0.05194983,NA,0.01750357,NA,NA,63691,C54,Endometrial Cancer
36737450,36737450.1.1,Nightingale,NA,Small LDL Cholesterol,S-LDL-FC,Beta Coefficient,-0.125897,NA,0.88170569,NA,"(0.79, 0.98)",0.05329585,NA,0.01816546,NA,NA,117995,C15,Esophageal Cancer
36737450,36737450.1.1,Nightingale,NA,Large VLDL Free Cholesterol,L-VLDL-FC,Beta Coefficient,0.11669066,NA,1.12377175,NA,"(1.02, 1.24)",0.0494147,NA,0.01820331,NA,NA,63742,C54,Endometrial Cancer
36737450,36737450.1.1,Nightingale,NA,Lactate,Lactate,Beta Coefficient,0.05077194,NA,1.05208293,NA,"(1.01, 1.1)",0.02150213,NA,0.01821335,NA,NA,62188,C50,Breast Cancer
36737450,36737450.1.1,Nightingale,NA,IDL Cholesteryl Esters,IDL-CE,Beta Coefficient,-0.2608305,NA,0.77041152,NA,"(0.62, 0.96)",0.11047348,NA,0.01822458,NA,NA,118024,C17,Small Intestine Cancer
36737450,36737450.1.1,Nightingale,NA,Medium VLDL Free Cholesterol,M-VLDL-FC,Beta Coefficient,-0.1275842,NA,0.88021927,NA,"(0.79, 0.98)",0.0540574,NA,0.01826695,NA,NA,117909,C64,Kidney Cancer
36737450,36737450.1.1,Nightingale,NA,Acetate,Acetate,Beta Coefficient,-0.2881686,NA,0.74963521,NA,"(0.59, 0.95)",0.12211226,NA,0.01828153,NA,NA,116266,C17,Small Intestine Cancer
36737450,36737450.1.1,Nightingale,NA,Large LDL Cholesterol,L-LDL-C,Beta Coefficient,-0.1242802,NA,0.88313238,NA,"(0.8, 0.98)",0.0527201,NA,0.01840548,NA,NA,117977,C15,Esophageal Cancer
36737450,36737450.1.1,Nightingale,NA,Small LDL Cholesterol ratio,S-LDL-FC,Beta Coefficient,-0.1092452,NA,0.89651055,NA,"(0.82, 0.98)",0.04652025,NA,0.01885745,NA,NA,63603,C54,Endometrial Cancer
36737450,36737450.1.1,Nightingale,NA,Very small VLDL ratio,XS-VLDL-TG,Beta Coefficient,-0.047664,NA,0.9534541,NA,"(0.92, 0.99)",0.02030217,NA,0.01888827,NA,NA,53456,C61,Prostate Cancer
36737450,36737450.1.1,Nightingale,NA,Very Large HDL Cholesterol ratio,XL-HDL-CE,Beta Coefficient,-0.0668759,NA,0.93531131,NA,"(0.88, 0.99)",0.02851943,NA,0.01903105,NA,NA,116809,C18,Colon Cancer
